utt_id	text
6_5034_2_61_01_211028-071104_bem_976_elicit_1	They both have belts around their necks. One has a white belt and the other one has a black one.
6_5034_4_61_01_211028-071104_bem_976_elicit_2	The place they are at has only soil and there is no grass on the ground and there are a lot of stones in the ground maybe the place is near a mountain.
6_5058_0_61_01_211028-080625_bem_976_elicit_0	A wild animal with grey fur is running as it is crossing the road. It seems it is coming from the bush.
6_5058_2_61_01_211028-080625_bem_976_elicit_1	He has jumped while crossing the fence.
6_5058_4_61_01_211028-080625_bem_976_elicit_2	It seems this animal is being chased where it is coming from because it is running very fast.
6_5088_0_61_01_211028-102140_bem_976_elicit_0	A dog is in the bush where there is dry grass in a small road that has a drainage.
6_5088_2_61_01_211028-102140_bem_976_elicit_1	It's mouth is open and it's tongue is out as it runs, it's like it's helping it breathe when it's tired.
6_5088_4_61_01_211028-102140_bem_976_elicit_2	Behind there are a lot of trees with green flowers and it looks like a very big forest.
6_5124_0_61_01_211028-121737_bem_976_elicit_0	A black horse is standing inside a seat that is fenced with metal bars and has its neck pierced.
6_5124_2_61_01_211028-121737_bem_976_elicit_1	The horse looks like it is eating grass that is outside the fence where it is sitting.
6_5124_4_61_01_211028-121737_bem_976_elicit_2	The grass looks dry and at the end there is a bush with a lot of tall trees with green leaves.
6_5136_0_61_01_211028-123954_bem_976_elicit_0	Young men play a game of hitting something with sticks while sliding on snow.
6_5136_2_61_01_211028-123954_bem_976_elicit_1	The other man from the other team is wearing black jerseys with an orange top.
6_5136_4_61_01_211028-123954_bem_976_elicit_2	Maybe that is why they are wearing helmets and other protective clothes to reduce accidents.
6_5143_0_61_01_211028-135813_bem_976_elicit_0	Two white children are standing on a yellow ladder and there is a green chair on the side.
6_5143_2_61_01_211028-135813_bem_976_elicit_1	The boy looks happy because he is smiling and has bent his head behind.
6_5143_4_61_01_211028-135813_bem_976_elicit_2	Yes they are children because the other one has other wheels on the side of the back wheel to help the one who doesn't know how to ride so that he doesn't fall.
6_5156_0_61_01_211028-194135_bem_976_elicit_0	A young boy is swimming in the river and he has splashed water as he is swimming.
6_5156_2_61_01_211028-194135_bem_976_elicit_1	Maybe it's not that dark because it's in the evening and the sun is setting.
6_5156_4_61_01_211028-194135_bem_976_elicit_2	On the side of the sea at a distance there are mountains. The boy must know how to swim for him to be in the sea.
6_5168_0_61_01_211029-061528_bem_976_elicit_0	A grey dog is running on wet sand that looks like it is at the beach.
6_5168_2_61_01_211029-061528_bem_976_elicit_1	The dog has its tail cut and it has a black dog collar tied around it's neck maybe it serves as a sign.
6_5168_4_61_01_211029-061528_bem_976_elicit_2	It can be waves because where the dog is jumping from looks wet and it has even stepped on its feet. Maybe the waves will reach it.
6_5198_0_61_01_211029-075100_bem_976_elicit_0	Two white dogs with black fur are in the ground and one has jumped up trying to bite the ball.
6_5198_2_61_01_211029-075100_bem_976_elicit_1	The dog that has jumped has lifted its tail and it looks like it wants to flip as it jumps because it is looking at the ball.
6_5198_4_61_01_211029-075100_bem_976_elicit_2	It looks like it also wants to jump on it. The ball is orange with blue lines. In front there is a big tree.
6_5215_0_61_01_211029-085024_bem_976_elicit_0	A young boy is standing on a concrete slab with his hands in the air.
6_5215_2_61_01_211029-085024_bem_976_elicit_1	She is wearing a white dress and a green short with flowers and she is wearing white shoes.
6_5215_4_61_01_211029-085024_bem_976_elicit_2	It's clear from the vehicles behind and the tall building at a distance that this person is in town.
6_5219_0_61_01_211029-085712_bem_976_elicit_0	A child is on a swing in the bush swinging with his legs in the air.
6_5219_2_61_01_211029-085712_bem_976_elicit_1	Obviously the child is not alone in this bush because it looks very deep.
6_5219_4_61_01_211029-085712_bem_976_elicit_2	There are a lot of dry leaves on the ground and the sun is shining even though they are protected by the trees.
6_5242_0_61_01_211029-093909_bem_976_elicit_0	A white woman with black short hair is walking in a tarred road while facing down.
6_5242_2_61_01_211029-093909_bem_976_elicit_1	He is wearing glasses as he is walking and he is bending which means he is not seeing properly.
6_5242_4_61_01_211029-093909_bem_976_elicit_2	The grass on the side of the road looks well trimmed and there is a wall nearby.
6_1255_1_62_02_211026-082214_bem_976_elicit_0	The dog has a black collar tied around its neck and it's tail is cut.
6_1255_3_62_02_211026-082214_bem_976_elicit_1	The place where the dog is has green grass and sand.
6_1282_1_62_02_211026-102040_bem_976_elicit_0	It looks like it is in the evening and behind the man there is a vehicle and a tall building.
6_1282_3_62_02_211026-102040_bem_976_elicit_1	It looks like he is wearing glasses on his face that is why he is not seeing properly at night.
6_1292_1_62_02_211026-104506_bem_976_elicit_0	It seems they are having a competition. The road they are using is dirty because of the leaves that have fallen from the trees.
6_1292_3_62_02_211026-104506_bem_976_elicit_1	On the side of the road there are three men standing, it seems they have lost already and they are watching their friends.
6_1353_1_62_02_211027-055322_bem_976_elicit_0	It seems it's at night and people are at a party. One man is wearing a black round hat and is holding a phone in his left hand.
6_1353_3_62_02_211027-055322_bem_976_elicit_1	A man with black hair and a woman with grey hair look like they are together.
6_1396_1_62_02_211027-074356_bem_976_elicit_0	It seems the dog is sweeping the soil as it plays because it looks happy.
6_1396_3_62_02_211027-074356_bem_976_elicit_1	It looks like this place used to be a farm but it has been cleared and there is a lot of dirt.
6_1449_1_62_02_211027-182347_bem_976_elicit_0	A girl is squatting and facing upwards while a cat is seated on what looks like a table.
6_1449_3_62_02_211027-182347_bem_976_elicit_1	The room they are in looks like a resting place in the house.
6_1493_1_62_02_211027-213239_bem_976_elicit_0	The tree where the other dog is jumping has green plants and a tree.
6_1493_3_62_02_211027-213239_bem_976_elicit_1	On the side of the ground there are a lot of vehicles maybe it's a meeting room.
6_5034_1_62_02_211030-053712_bem_53e_elicit_0	One of these dogs has white fur in front and it has a cut tail and it has dropped its ears with it's mouth open.
6_5034_3_62_02_211030-053712_bem_53e_elicit_1	The dogs look like they are playing because they have both opened their mouths and it's like they are barking at each other.
6_5058_1_62_02_211031-043610_bem_53e_elicit_0	She is jumping into a fenced area with trimmed grass.
6_5058_3_62_02_211031-043610_bem_53e_elicit_1	Can it be a wild animal that has been chased where it is coming from?
6_5088_1_62_02_211031-051738_bem_53e_elicit_0	The dog has black fur and it has raised its ears and dropped its tail as it runs.
6_5088_3_62_02_211031-051738_bem_53e_elicit_1	On the other side of this road there are big mountains that are just along the road.
6_5124_1_62_02_211031-060702_bem_53e_elicit_0	Outside the horse fence there is a brown dog standing with a dog collar in its neck.
6_5124_3_62_02_211031-060702_bem_53e_elicit_1	The dog looks scared because it has folded its tail and it looks like it is barking at the horse.
6_5136_1_62_02_211031-062451_bem_53e_elicit_0	one from one team is wearing a white jersey and a black short and he is holding a stick he is using to hit the ball
6_5136_3_62_02_211031-062451_bem_53e_elicit_1	This game looks very tough and requires a lot of energy.
6_5143_1_62_02_211031-063439_bem_53e_elicit_0	The girl looks like she is paying attention to what she is doing, she looks like she is afraid of falling.
6_5143_3_62_02_211031-063439_bem_53e_elicit_1	There are people sitting on the green chair and besides it there are bicycles that look like they belong to four children.
6_5156_1_62_02_211031-072039_bem_53e_elicit_0	The boy is light-coloured skin with black short hair.
6_5156_3_62_02_211031-072039_bem_53e_elicit_1	Yes she is entering because the sky looks red and thick.
6_5168_1_62_02_211031-074925_bem_53e_elicit_0	The dog looks like it wants to jump and it has opened its mouth and lifted one leg in the air.
6_5168_3_62_02_211031-074925_bem_53e_elicit_1	The water looks dirty and there is grass on the ground.
6_5198_1_62_02_211031-090948_bem_53e_elicit_0	The pitch looks well trimmed with grass and some grass looks dry as if it has just been trimmed.
6_5198_3_62_02_211031-090948_bem_53e_elicit_1	The other dog on the ground is squatting as if it too is waiting for the other dog so that it can jump on it.
6_5215_1_62_02_211031-095007_bem_53e_elicit_0	She looks very happy as can be seen from the way she is smiling, she must be with a loved one.
6_5215_3_62_02_211031-095007_bem_53e_elicit_1	Behind him there is a straight tree and behind the queue there is something that looks like a food shop.
6_5219_1_62_02_211031-095724_bem_53e_elicit_0	The swing has two ropes.
6_5219_3_62_02_211031-095724_bem_53e_elicit_1	You are a good person because all the trees look very healthy.
6_5242_1_62_02_211031-113252_bem_53e_elicit_0	She is wearing a white dress inside and a blue shirt outside and a red skirt.
6_5242_3_62_02_211031-113252_bem_53e_elicit_1	Maybe he is just looking closely and bending as he walks because maybe he is just thinking.
7_1561_0_71_01_170101-231647_bem_74d_elicit_0	Three dogs are playing in a field of green grass.
7_1561_2_71_01_170101-231647_bem_74d_elicit_1	Are these dogs not with anyone or you can say they are alone?
7_1561_4_71_01_170101-231647_bem_74d_elicit_2	that's good, she's just playing like this
7_1577_0_71_01_170102-002735_bem_74d_elicit_0	A man and a woman are with a child.
7_1577_2_71_01_170102-002735_bem_74d_elicit_1	The father is the father of the child. This family looks like they love each other very much.
7_1577_4_71_01_170102-002735_bem_74d_elicit_2	yes, maybe they went to buy something to take home
7_1709_0_71_01_170102-001942_bem_74d_elicit_0	A shirtless man is sitting on the sand.
7_1709_2_71_01_170102-001942_bem_74d_elicit_1	She is just sitting and her hair is white from the soil.
7_1709_4_71_01_170102-001942_bem_74d_elicit_2	Yes it looks like he is from swimming in the river and now he is playing in the soil.
7_5260_0_71_01_211103-035344_bem_1e5_elicit_0	A man is squatting under a mountain.
7_5260_2_71_01_211103-035344_bem_1e5_elicit_1	On the ground there is an entrance to the mountain.
7_5260_4_71_01_211103-035344_bem_1e5_elicit_2	The mountain looks red in color.
7_5273_0_71_01_211103-112547_bem_1e5_elicit_0	An old woman wearing a black shirt is sitting on a chair near the road.
7_5273_2_71_01_211103-112547_bem_1e5_elicit_1	He has a bag around his neck that's why he has put his hands in it.
7_5273_4_71_01_211103-112547_bem_1e5_elicit_2	And she looks like she is looking at something through the glasses she is wearing.
7_5349_0_71_01_211104-095501_bem_1e5_elicit_0	a young girl is dancing
7_5349_2_71_01_211104-095501_bem_1e5_elicit_1	It looks like she is celebrating her birthday.
7_5349_4_71_01_211104-095501_bem_1e5_elicit_2	There are balloons on the floor and he has a tattoo on his face and he is wearing something on his head.
7_5372_0_71_01_211104-120812_bem_1e5_elicit_0	A dog is in the sports field.
7_5372_2_71_01_211104-120812_bem_1e5_elicit_1	It wants to catch a black ball.
7_5372_4_71_01_211104-120812_bem_1e5_elicit_2	he has lifted the dust as he tries to catch the ball
7_5378_0_71_01_211104-130806_bem_1e5_elicit_0	A dog is singing with it's mouth open.
7_5378_2_71_01_211104-130806_bem_1e5_elicit_1	On the other side there is green grass.
7_5378_4_71_01_211104-130806_bem_1e5_elicit_2	You can't know because there is only soil on the ground.
7_5441_0_71_01_211105-054446_bem_1e5_elicit_0	Men and women are walking on the grass wearing similar clothes.
7_5441_2_71_01_211105-054446_bem_1e5_elicit_1	On the other side there is a river that looks blue.
7_5441_4_71_01_211105-054446_bem_1e5_elicit_2	All these people look like they are not alone or maybe they are in a group and they play what they have.
7_5445_0_71_01_211105-060451_bem_1e5_elicit_0	A black dog is running in the sand.
7_5445_2_71_01_211105-060451_bem_1e5_elicit_1	It has a chain on its neck and it has something blue.
7_5445_4_71_01_211105-060451_bem_1e5_elicit_2	As it is running it is removing soil and it has opened it's mouth and it has opened it's eyes and it has raised it's ears.
7_5447_0_71_01_211105-061249_bem_1e5_elicit_0	two young men are on their motorcycles
7_5447_2_71_01_211105-061249_bem_1e5_elicit_1	you have spoken the truth because behind there are people following them
7_5447_4_71_01_211105-061249_bem_1e5_elicit_2	The road is dusty as if it was made for playing
7_1561_1_72_02_211030-192321_bem_40e_elicit_0	Behind the two big dogs there is a small one following the big ones
